Verbal,Quantitative,Analytical_Writing,CGPA,Age,Admitted
720,750,5.0,4.41,22,1
530,780,6.0,3.59,22,0
500,700,3.0,3.36,23,0
500,680,3.0,3.71,24,0
500,700,5.0,3.52,25,0
480,680,2.0,4.15,22,0
620,720,3.0,4.26,21,0
570,730,5.5,4.01,25,0
500,720,4.5,3.41,36,0
550,770,5.5,3.45,36,0
700,800,6.0,3.48,21,1
580,690,4.5,4.77,31,0
520,730,5.5,4.65,22,0
560,760,2.5,4.54,22,0
520,790,2.0,3.54,21,0
590,790,3.5,4.34,21,0
610,680,3.0,4.78,36,0
580,770,2.5,3.7,24,0
500,740,5.0,3.5,22,0
560,730,2.5,4.31,24,0
560,680,3.5,4.11,22,0
510,790,5.5,3.74,21,0
670,700,4.5,3.99,20,0
660,740,3.0,3.59,21,0
580,740,3.0,4.85,24,0
640,720,3.0,4.28,22,0
590,740,3.5,4.85,22,0
590,740,3.0,3.66,22,0
650,680,3.5,4.74,23,0
710,710,5.5,4.59,22,0
560,720,4.0,3.52,31,0
510,680,3.5,4.35,22,0
570,770,2.0,3.86,22,0
720,750,6.0,4.14,22,1
710,730,6.0,4.04,21,0
580,790,3.5,3.93,22,0
530,790,5.0,4.17,42,0
600,710,3.0,4.0,22,0
590,720,2.5,4.3,25,0
700,770,2.0,4.11,22,1
520,680,4.5,3.93,24,0
690,790,2.0,3.35,22,1
680,790,4.5,3.57,23,1
500,700,3.5,4.13,22,0
720,780,6.0,3.67,22,1
670,740,4.5,4.37,31,0
650,740,4.5,4.69,21,0
610,800,3.5,3.94,21,1
480,800,2.5,4.82,21,0
620,730,4.5,3.41,31,0
710,770,3.0,4.51,21,1
550,720,5.5,4.2,25,0
590,680,2.0,3.89,23,0
650,720,4.0,4.57,21,0
700,760,3.0,3.62,22,1
490,770,4.5,4.3,22,0
640,760,3.0,3.78,22,1
650,730,2.5,3.4,22,0
570,760,4.5,4.28,22,0
620,800,3.0,3.55,24,1
640,740,4.0,4.01,24,0
620,760,5.0,4.57,22,1
580,750,2.0,4.58,22,0
670,770,6.0,3.72,20,1
580,690,5.0,4.67,21,0
710,690,2.5,4.09,25,0
590,680,3.0,4.56,22,0
510,680,2.0,4.39,23,0
480,690,4.5,3.68,24,0
520,680,3.5,3.37,22,0
630,800,4.0,4.4,22,1
640,720,5.0,4.33,23,0
710,710,4.5,3.92,25,0
590,680,4.0,3.43,22,0
630,680,2.5,3.31,24,0
610,740,5.5,4.1,24,0
630,770,6.0,4.65,25,1
670,720,2.0,3.58,24,0
650,720,4.5,4.69,23,0
510,790,3.0,3.56,21,0
680,690,3.0,4.73,22,0
550,700,4.0,3.68,22,0
620,710,4.0,3.35,23,0
620,770,4.0,4.04,22,1
720,700,2.0,3.69,22,0
510,710,3.0,3.57,23,0
680,760,4.0,3.99,24,1
540,700,2.5,3.46,42,0
660,750,4.0,4.43,36,1
510,770,3.5,4.78,23,0
520,710,2.0,4.79,36,0
610,700,5.0,3.94,21,0
680,800,4.0,4.56,21,1
530,720,2.0,3.76,23,0
540,700,5.5,4.35,23,0
500,780,2.0,4.14,22,0
610,720,6.0,3.88,42,0
630,680,4.0,3.39,24,0
530,790,4.5,3.95,24,0
610,760,5.0,3.43,23,1
560,790,2.5,4.75,42,0
550,680,2.5,4.72,22,0
560,740,5.0,4.67,24,0
530,760,6.0,4.27,22,0
630,680,6.0,4.03,24,0
680,710,2.5,4.58,24,0
700,680,4.0,3.8,25,0
680,720,2.5,4.67,21,0
710,780,5.5,3.98,31,1
570,690,6.0,4.06,20,0
570,690,3.5,4.23,24,0
720,750,5.5,4.24,42,1
600,770,2.0,4.55,22,1
620,690,5.5,3.46,25,0
490,790,6.0,3.79,31,0
500,740,4.5,4.36,22,0
690,700,3.5,3.6,21,0
560,740,5.0,3.69,22,0
490,750,4.5,3.96,24,0
590,740,4.5,4.3,23,0
670,730,6.0,3.81,21,0
640,740,4.5,3.97,24,0
700,780,4.0,3.38,21,1
620,760,4.5,3.73,22,1
660,740,3.0,4.76,23,0
510,720,5.5,3.43,23,0
630,740,4.0,4.36,22,0
480,710,3.0,4.29,23,0
620,690,6.0,4.0,21,0
560,680,3.5,4.1,22,0
520,700,6.0,4.72,22,0
660,800,3.5,4.66,23,1
610,760,2.5,4.22,22,1
700,800,4.5,4.67,23,1
700,780,3.0,3.58,36,1
570,760,2.0,4.56,36,0
510,700,2.5,4.02,21,0
710,740,3.0,4.69,31,0
500,790,5.5,3.42,42,0
510,690,3.5,4.07,22,0
540,770,2.5,4.41,24,0
560,680,6.0,3.54,21,0
600,720,6.0,3.56,23,0
670,700,5.0,4.53,36,0
720,790,2.5,4.28,22,1
490,800,2.5,4.07,22,0
690,690,3.5,4.79,22,0
720,770,2.0,4.6,31,1
530,800,6.0,3.83,31,0
490,710,5.5,4.2,22,0
640,750,3.5,3.67,22,1
590,800,5.5,3.93,23,0
590,730,3.0,4.67,25,0
650,690,5.5,3.86,23,0
480,710,4.5,3.6,22,0
690,720,4.0,3.65,24,0
510,750,4.0,4.17,22,0
510,730,3.0,4.3,20,0
520,680,4.5,3.66,25,0
550,800,4.0,4.76,21,0
670,680,3.0,3.85,22,0
700,700,5.5,4.14,25,0
560,750,4.5,4.31,23,0
690,730,4.0,4.74,31,0
650,680,2.5,3.85,21,0
720,750,5.0,4.5,36,1
540,740,5.0,3.49,22,0
580,800,5.5,3.44,25,0
670,740,5.5,4.38,20,0
680,740,3.0,3.87,23,0
530,690,3.5,4.31,24,0
680,740,6.0,4.13,42,0
480,710,2.0,4.07,24,0
710,700,3.5,4.84,22,0
600,700,2.5,3.6,36,0
480,800,3.5,4.33,21,0
490,740,4.5,4.52,22,0
680,740,3.5,4.79,25,0
650,800,2.5,4.57,36,1
630,710,6.0,3.88,36,0
650,740,5.0,4.39,20,0
570,750,5.0,3.85,21,0
630,770,5.0,4.82,31,1
620,770,6.0,3.76,23,1
510,680,3.0,4.17,23,0
650,720,5.5,4.11,22,0
640,780,2.0,3.7,24,1
600,760,3.0,4.38,22,1
700,750,3.5,3.67,24,1
660,730,4.0,4.49,24,0
570,770,3.5,3.72,23,0
560,750,4.0,4.1,22,0
700,700,4.0,3.85,24,0
500,790,3.5,3.74,36,0
520,740,6.0,3.59,22,0
520,680,3.5,4.81,23,0
580,740,5.5,3.49,21,0
550,700,2.5,3.69,23,0
540,760,3.5,3.64,24,0
600,690,5.5,4.41,22,0
580,780,5.5,3.53,22,0
630,710,6.0,3.58,24,0
680,730,4.5,4.8,21,0
580,780,5.5,4.2,22,0
570,700,2.0,4.72,24,0
720,720,3.5,3.32,23,0
580,770,2.0,3.84,22,0
520,780,2.0,4.45,20,0
520,780,4.0,3.43,22,0
640,790,3.5,3.5,21,1
570,760,5.5,4.0,24,0
560,720,4.5,4.44,22,0
570,790,3.0,3.46,36,0
520,700,6.0,4.51,22,0
540,700,3.0,4.41,23,0
640,800,6.0,4.35,20,1
600,710,3.0,3.39,23,0
530,730,6.0,4.0,22,0
550,680,2.5,3.57,22,0
560,730,3.0,4.64,20,0
580,690,3.0,3.91,36,0
670,750,2.0,4.42,24,1
680,710,2.0,4.39,25,0
630,720,6.0,3.49,22,0
650,750,4.0,3.63,31,1
710,790,6.0,4.24,36,1
690,690,4.5,4.36,20,0
620,750,4.0,4.33,21,1
690,800,2.0,4.33,36,1
540,740,6.0,4.48,23,0
630,730,6.0,4.42,20,0
630,800,3.5,3.83,22,1
610,710,6.0,4.57,21,0
540,730,3.0,3.97,20,0
490,740,3.0,3.35,24,0
480,780,5.5,4.16,22,0
550,760,3.5,3.82,22,0
620,730,2.5,3.56,25,0
570,710,2.0,3.44,24,0
670,770,4.5,3.45,25,1
620,690,2.5,3.83,25,0
680,710,5.5,4.5,25,0
620,800,6.0,4.09,31,1
630,690,6.0,3.48,21,0
660,720,3.0,4.55,42,0
600,740,3.5,4.43,22,0
580,800,2.5,3.77,31,0
480,710,4.0,4.13,21,0
650,720,3.0,3.85,23,0
550,800,2.0,4.12,22,0
700,760,4.5,4.55,42,1
590,780,3.0,4.23,25,0
670,790,3.0,3.7,36,1
530,750,2.0,3.85,22,0
720,780,5.0,4.62,20,1
670,760,2.0,4.83,24,1
560,700,4.0,4.03,21,0
490,750,2.5,4.14,22,0
650,730,5.0,4.85,21,0
510,700,4.0,4.67,23,0
540,730,6.0,3.93,24,0
670,770,3.5,4.13,23,1
660,720,2.0,3.42,23,0
520,700,4.0,4.0,23,0
550,780,4.5,4.38,23,0
510,700,4.5,4.42,23,0
670,770,6.0,4.73,25,1
650,750,6.0,4.31,21,1
500,710,4.5,4.0,22,0
490,700,5.5,4.4,22,0
600,710,5.5,4.47,21,0
710,690,5.0,4.53,22,0
590,720,4.5,4.62,20,0
550,700,3.5,3.86,24,0
720,750,6.0,3.47,22,1
660,700,5.5,3.35,22,0
520,750,2.5,3.97,23,0
560,700,2.0,3.4,23,0
720,720,3.5,3.97,36,0
590,750,5.0,3.39,36,0
570,730,4.0,4.85,24,0
590,680,5.0,4.32,22,0
500,760,3.5,3.83,23,0
500,760,5.0,4.68,24,0
660,730,4.5,3.7,21,0
570,730,3.5,3.62,21,0
640,730,2.5,3.9,25,0
690,690,6.0,3.63,24,0
680,780,5.5,3.77,23,1
690,780,3.0,3.81,22,1
580,740,3.5,4.81,21,0
610,730,3.5,4.69,21,0
510,800,3.0,4.77,23,0
600,780,3.0,3.76,21,1
660,760,4.0,4.41,22,1
700,800,2.5,3.97,22,1
700,680,2.0,4.83,23,0
530,760,5.0,3.74,21,0
580,800,2.0,3.39,22,0
490,760,2.0,4.47,31,0
570,790,3.5,4.24,24,0
600,690,4.5,4.12,22,0
640,770,6.0,3.82,24,1
510,700,4.0,4.23,21,0
570,800,2.5,4.76,21,0
480,680,3.0,4.48,24,0
520,690,4.5,4.46,24,0
640,730,4.5,4.57,25,0
620,770,5.0,4.35,23,1
540,750,2.0,3.93,21,0
600,730,3.0,4.46,22,0
700,780,3.5,4.64,22,1
490,720,4.5,3.54,24,0
570,720,3.0,3.47,22,0
580,680,5.5,4.3,36,0
610,700,5.5,4.83,22,0
670,730,4.0,4.11,23,0
610,740,5.0,4.8,24,0
630,800,3.0,4.77,36,1
580,740,4.5,4.2,22,0
600,790,3.5,4.36,25,1
660,800,4.0,4.04,31,1
530,680,3.5,3.6,31,0
620,690,4.0,4.03,22,0
490,780,5.5,4.25,42,0
610,710,2.5,3.79,24,0
510,750,4.0,3.44,21,0
480,700,2.0,4.45,36,0
630,680,5.0,4.37,22,0
620,790,2.5,3.83,22,1
670,730,3.0,3.62,22,0
690,800,5.5,3.46,24,1
590,780,2.5,3.61,31,0
700,710,6.0,4.07,25,0
700,710,4.5,4.77,25,0
570,740,3.5,4.8,21,0
490,800,5.5,4.7,22,0
550,800,4.5,3.59,22,0
500,720,5.0,3.4,22,0
630,680,2.5,3.86,36,0
570,770,2.0,4.5,24,0
660,690,6.0,3.78,22,0
720,730,4.0,4.69,21,0
520,770,2.5,3.89,36,0
710,690,4.0,3.54,25,0
600,700,4.0,4.79,24,0
600,680,5.0,3.34,25,0
550,730,2.5,4.1,22,0
590,700,5.5,4.23,25,0
640,790,6.0,3.67,22,1
620,800,2.5,4.37,24,1
550,720,2.0,3.31,21,0
600,690,5.5,3.71,23,0
640,690,6.0,4.4,36,0
510,800,4.5,4.0,31,0
690,680,5.5,4.57,22,0
600,730,5.5,4.11,23,0
620,720,4.5,4.75,42,0
560,720,3.0,3.5,25,0
560,790,5.5,3.38,22,0
500,760,4.0,4.05,31,0
480,720,4.5,4.32,25,0
690,760,2.0,4.17,21,1
570,720,4.0,4.84,22,0
620,720,5.5,3.78,23,0
660,770,6.0,4.19,24,1
700,750,4.0,3.56,23,1
540,800,5.0,3.68,24,0
550,720,5.5,3.81,25,0
580,740,2.0,3.61,23,0
720,780,3.0,4.82,21,1
600,700,3.5,4.71,22,0
650,730,4.5,4.58,21,0
680,690,2.5,4.22,22,0
520,690,4.0,4.47,21,0
680,790,4.0,4.83,22,1
480,730,4.5,4.08,42,0
570,800,2.0,3.66,24,0
630,800,3.0,4.67,22,1
700,790,4.5,3.5,22,1
500,740,5.5,3.83,24,0
640,760,4.5,4.07,22,1
540,750,2.5,3.6,24,0
480,800,3.5,3.76,23,0
590,700,3.5,3.52,23,0
570,760,6.0,3.38,31,0
500,700,4.0,3.83,25,0
580,740,3.5,3.69,22,0
680,790,6.0,4.29,21,1
550,700,5.0,4.58,22,0
490,760,2.5,3.85,25,0
610,740,5.0,3.68,23,0
650,730,4.5,3.65,24,0
610,730,2.0,3.7,23,0
530,750,2.5,3.31,22,0
590,760,3.0,4.14,31,0
660,720,2.0,3.62,24,0
500,730,3.0,4.35,22,0
640,780,4.5,4.57,25,1
520,740,2.0,4.67,42,0
620,690,2.5,4.11,36,0
530,710,5.0,4.77,24,0
710,800,6.0,4.52,25,1
640,790,3.0,3.84,25,1
550,800,3.5,3.83,22,0
690,780,5.5,4.32,20,1
620,760,3.5,4.13,22,1
700,800,6.0,4.73,23,1
720,700,3.0,4.37,31,0
720,730,4.5,4.28,24,0
650,790,3.5,3.34,24,1
480,710,6.0,3.34,22,0
480,740,5.0,4.48,25,0
560,790,2.0,4.54,23,0
520,700,6.0,3.36,22,0
590,700,4.5,3.62,31,0
710,760,4.5,4.73,22,1
520,770,3.0,4.54,31,0
660,740,3.0,4.41,36,0
680,690,4.5,4.29,23,0
640,750,2.5,4.56,42,1
610,730,3.5,3.93,25,0
700,800,6.0,4.56,23,1
650,750,6.0,4.78,21,1
630,740,2.0,4.13,31,0
540,740,5.5,4.0,21,0
500,780,6.0,3.42,24,0
510,740,2.0,4.14,22,0
520,760,4.5,4.76,23,0
580,780,4.0,4.77,31,0
580,750,3.5,3.9,25,0
540,730,3.0,3.66,42,0
540,760,4.5,3.91,25,0
680,740,5.0,4.09,36,0
600,780,5.0,3.51,23,1
690,730,6.0,3.53,25,0
620,710,4.0,3.43,21,0
530,760,6.0,3.82,23,0
610,710,3.5,3.97,21,0
600,760,6.0,3.41,22,1
530,770,5.5,4.41,42,0
630,730,3.0,4.3,23,0
680,700,2.0,3.46,22,0
620,730,5.5,3.85,22,0
510,690,3.5,3.6,22,0
590,690,5.0,4.43,20,0
580,700,2.5,4.08,25,0
480,740,3.0,3.69,24,0
520,780,2.5,3.54,23,0
540,740,5.0,4.42,22,0
570,680,2.0,3.77,22,0
530,700,4.0,4.03,42,0
650,710,6.0,4.8,22,0
560,730,4.0,3.36,23,0
610,790,2.5,3.91,21,1
540,700,6.0,3.65,23,0
690,700,2.5,4.76,24,0
690,760,6.0,4.43,25,1
570,710,4.0,4.78,23,0
520,710,2.5,3.62,24,0
630,710,2.5,4.67,31,0
700,770,5.0,4.05,23,1
690,760,2.5,3.37,23,1
490,680,3.0,4.01,25,0
570,680,5.5,4.15,22,0
490,740,3.5,4.71,22,0
500,710,3.5,3.76,31,0
570,730,3.0,3.31,31,0
690,790,2.5,4.71,22,1
700,730,6.0,4.52,22,0
560,740,2.0,4.03,21,0
580,680,5.5,4.39,24,0
490,700,4.0,3.35,24,0
700,800,3.5,3.45,25,1
490,740,2.5,3.71,22,0
600,750,5.0,4.29,42,1
660,760,3.0,4.1,21,1
480,780,5.0,3.97,25,0
660,700,5.5,3.94,21,0
700,710,3.5,3.42,24,0
580,720,4.0,4.54,23,0
610,780,5.0,3.62,22,1
490,790,3.5,4.23,42,0
700,700,3.5,3.76,21,0
530,700,6.0,3.81,24,0
630,760,5.5,4.72,20,1
500,760,3.5,3.7,23,0
490,700,6.0,4.79,22,0
620,750,3.5,4.45,21,1
720,780,2.5,4.01,24,1
560,720,4.5,3.93,20,0
670,690,2.0,3.88,25,0
550,710,2.0,3.39,24,0
480,700,4.0,4.52,22,0
710,800,4.5,3.86,23,1
480,770,2.0,3.94,23,0
610,740,2.0,3.82,23,0
540,730,4.0,4.31,24,0
580,740,2.5,4.26,21,0
520,790,2.0,3.31,36,0
550,680,4.5,4.1,22,0
720,780,4.5,4.04,23,1
510,750,5.0,3.96,31,0
600,770,6.0,4.51,23,1
650,720,5.0,4.41,22,0
630,690,5.0,3.71,21,0
590,760,5.5,4.51,22,0
570,690,3.5,4.17,42,0
620,800,4.0,3.55,24,1
660,730,5.0,3.66,20,0
720,700,4.5,4.2,31,0
550,690,6.0,4.83,25,0
500,720,3.0,3.41,31,0
480,730,5.0,3.88,42,0
660,770,2.5,3.77,22,1
630,700,3.5,4.32,21,0
590,780,2.5,3.88,24,0
540,780,3.5,3.8,23,0
490,700,5.5,4.63,24,0
610,760,4.0,3.71,21,1
480,700,4.5,3.81,25,0
680,730,4.5,3.37,21,0
570,700,4.5,4.02,31,0
660,770,2.0,3.51,31,1
510,690,6.0,4.41,25,0
570,720,2.0,4.29,23,0
530,690,4.0,3.94,22,0
520,680,3.0,3.65,20,0
600,800,2.5,4.75,23,1
660,690,3.5,3.99,21,0
640,740,5.0,3.62,22,0
630,770,5.5,3.67,25,1
650,770,2.5,4.06,24,1
590,690,3.5,3.36,22,0
720,800,5.5,3.45,25,1
480,680,3.0,3.63,22,0
500,730,3.0,3.87,23,0
710,700,2.0,3.34,23,0
670,700,4.0,4.09,22,0
700,690,2.0,4.39,22,0
720,720,6.0,3.64,24,0
640,770,6.0,3.84,22,1
500,730,6.0,4.6,36,0
710,760,5.0,3.52,24,1
590,790,5.5,4.79,22,0
710,730,5.5,3.7,20,0
540,750,2.5,3.37,22,0
620,710,6.0,4.37,24,0
560,720,3.0,4.47,25,0
520,760,3.0,4.67,21,0
660,780,2.5,4.43,22,1
570,710,2.5,4.45,22,0
700,760,3.5,3.73,22,1
720,680,2.5,3.92,23,0
630,800,4.5,4.48,23,1
520,780,6.0,4.68,42,0
500,740,5.5,3.61,22,0
480,790,5.0,3.94,31,0
510,690,6.0,3.85,21,0
590,770,3.0,4.5,21,0
630,760,3.5,3.51,22,1
500,770,3.5,4.28,23,0
580,760,3.0,3.39,22,0
560,690,6.0,3.97,36,0
510,680,4.0,4.3,20,0
640,800,2.0,3.91,21,1
550,780,2.5,3.99,21,0
660,790,2.0,3.49,22,1
640,780,5.0,3.37,24,1
580,790,4.5,4.18,23,0
630,710,5.0,4.73,25,0
620,780,5.5,3.32,22,1
520,780,6.0,3.85,21,0
650,680,6.0,4.11,25,0
630,710,3.5,3.36,23,0
500,690,3.0,3.49,21,0
630,680,5.5,4.77,22,0
620,710,3.0,4.63,25,0
690,690,4.5,3.41,22,0
690,700,5.5,4.62,24,0
530,710,3.5,3.51,21,0
560,770,2.5,4.63,21,0
660,750,4.5,3.97,22,1
530,740,3.0,3.71,21,0
540,730,4.5,4.35,23,0
720,710,5.5,4.27,22,0
660,800,3.0,4.53,22,1
710,680,3.0,3.95,22,0
670,720,4.5,4.0,22,0
580,700,5.5,4.65,24,0
600,790,3.5,3.97,36,1
690,760,2.0,4.3,24,1
670,700,4.0,4.11,23,0
520,700,4.0,3.99,42,0
590,700,3.5,4.6,22,0
510,730,4.0,3.44,24,0
640,790,5.0,3.87,22,1
640,790,4.0,4.78,21,1
480,720,3.0,3.43,21,0
500,780,3.5,3.56,23,0
580,750,3.5,3.91,21,0
500,750,4.0,3.94,22,0
570,800,6.0,4.1,22,0
570,790,4.5,3.55,24,0
650,680,4.5,3.6,22,0
680,760,5.0,3.61,23,1
570,740,3.5,4.03,23,0
540,790,3.5,3.69,22,0
520,780,3.0,4.36,23,0
640,750,3.5,3.53,23,1
640,700,4.0,4.37,23,0
580,800,5.5,4.38,25,0
670,710,4.5,4.31,22,0
520,790,4.5,4.53,21,0
590,700,3.0,4.64,24,0
580,750,3.0,3.7,23,0
670,760,2.0,4.64,24,1
720,740,3.0,4.84,22,0
580,690,5.5,4.17,22,0
710,680,5.0,4.12,23,0
700,790,4.5,4.28,23,1
580,760,4.0,4.4,21,0
610,710,4.5,4.0,22,0
600,730,3.5,4.59,22,0
570,750,4.5,3.45,22,0
650,770,3.0,4.34,42,1
570,740,3.0,4.25,24,0
530,750,5.0,4.49,22,0
500,760,6.0,3.74,20,0
510,750,5.0,4.32,22,0
590,710,3.0,3.57,22,0
540,770,4.5,3.92,21,0
480,710,2.5,3.75,23,0
520,690,4.5,4.28,24,0
690,720,2.0,4.24,22,0
690,760,2.5,3.57,24,1
540,720,2.0,3.68,23,0
580,790,6.0,4.24,42,0
590,700,4.5,3.41,24,0
600,780,5.0,4.66,23,1
640,730,2.0,4.3,21,0
710,720,5.5,3.68,23,0
570,750,5.0,4.73,22,0
490,700,3.5,4.13,24,0
530,730,4.0,3.77,36,0
600,720,6.0,4.73,31,0
670,800,3.5,4.77,20,1
720,800,3.5,3.87,22,1
650,800,4.5,3.4,22,1
640,730,3.5,3.71,22,0
710,740,3.0,3.85,42,0
660,750,4.0,3.71,36,1
520,790,4.0,4.15,22,0
630,740,5.5,4.03,36,0
550,770,2.5,4.32,22,0
500,760,4.5,3.98,25,0
680,730,2.0,4.15,20,0
590,690,2.5,3.56,25,0
580,690,3.0,4.15,21,0
510,710,3.0,4.36,25,0
580,710,4.5,3.94,22,0
720,760,5.0,4.14,24,1
610,730,4.0,4.54,25,0
550,740,4.5,4.55,21,0
690,760,2.5,4.46,21,1
690,710,5.0,4.34,25,0
700,730,4.5,4.41,22,0
540,680,5.5,4.63,23,0
490,760,2.5,3.53,20,0
580,710,4.0,3.41,22,0
700,760,5.0,4.24,25,1
620,760,3.0,4.24,42,1
510,740,5.5,4.48,23,0
690,720,3.5,3.49,24,0
610,780,5.0,3.34,23,1
480,770,5.0,4.11,36,0
510,680,2.0,4.78,25,0
520,760,2.0,4.7,22,0
490,720,5.0,3.63,42,0
520,790,5.0,4.15,31,0
660,680,5.0,4.1,23,0
530,770,2.0,4.27,21,0
700,710,2.5,3.58,22,0
710,740,5.0,4.17,23,0
640,730,3.5,3.89,22,0
500,740,6.0,3.65,22,0
600,730,3.5,3.59,42,0
490,790,2.5,4.23,24,0
680,730,5.5,3.95,31,0
610,780,6.0,3.63,22,1
660,720,6.0,4.47,23,0
700,750,2.0,3.76,22,1
480,700,5.5,4.2,23,0
580,770,3.0,4.34,23,0
590,780,3.5,4.23,20,0
530,760,5.5,4.41,22,0
680,700,3.5,4.78,22,0
560,730,3.0,4.83,22,0
520,780,6.0,4.71,24,0
700,790,5.5,3.56,24,1
610,690,4.5,4.39,25,0
670,760,3.5,3.62,22,1
480,800,5.0,4.14,21,0
720,690,3.5,4.5,22,0
550,720,5.0,3.37,21,0
570,760,3.0,4.36,24,0
630,770,5.5,3.43,22,1
620,730,4.5,4.61,21,0
700,690,5.0,3.38,20,0
560,800,5.0,4.14,25,0
650,770,4.5,3.6,21,1
600,760,2.0,4.85,36,1
670,800,2.0,4.67,22,1
660,710,3.5,4.58,22,0
510,720,4.0,3.31,24,0
720,750,4.0,3.93,21,1
570,700,4.0,4.04,24,0
610,770,4.5,4.05,24,1
520,680,5.0,4.74,21,0
690,770,2.5,3.5,24,1
490,750,6.0,4.06,24,0
530,690,5.5,3.75,21,0
680,720,5.5,3.39,21,0
660,800,6.0,3.66,22,1
680,770,5.5,4.66,23,1
620,700,4.0,4.18,21,0
560,720,2.5,4.58,24,0
610,710,3.0,3.88,42,0
520,760,3.5,4.0,20,0
480,690,4.5,3.62,25,0
580,790,5.5,4.11,22,0
520,710,3.5,4.52,22,0
540,720,4.0,3.88,24,0
550,770,2.0,4.22,31,0
610,710,2.5,4.76,22,0
490,780,4.5,4.63,21,0
570,800,4.5,4.62,31,0
580,680,4.0,3.39,22,0
530,690,3.0,3.94,42,0
620,760,4.0,4.65,23,1
590,730,4.5,3.36,23,0
570,740,3.5,4.28,22,0
500,730,5.5,4.36,22,0
590,790,6.0,3.57,25,0
690,710,5.0,4.28,42,0
560,750,4.0,4.8,25,0
620,770,3.5,3.5,24,1
600,730,3.0,4.74,25,0
550,800,3.5,4.21,23,0
570,720,5.5,4.17,22,0
710,790,4.5,3.67,22,1
690,780,4.5,3.36,23,1
620,780,2.0,3.94,21,1
580,700,5.0,4.23,21,0
560,800,2.5,4.24,25,0
510,760,2.0,4.65,22,0
570,690,5.0,4.26,31,0
480,740,3.5,3.48,24,0
540,790,3.0,4.48,23,0
630,770,4.5,4.42,25,1
590,730,2.5,3.82,23,0
520,680,5.5,4.25,25,0
490,680,2.0,4.71,24,0
720,710,3.0,3.91,21,0
640,800,4.0,4.83,22,1
680,760,5.5,4.13,25,1
530,710,6.0,4.57,31,0
490,680,2.0,4.01,23,0
660,770,5.5,4.36,21,1
560,730,3.5,4.02,21,0
610,760,6.0,3.5,23,1
530,700,5.5,3.77,21,0
700,690,4.5,3.88,21,0
500,710,5.5,4.06,24,0
610,750,6.0,3.86,24,1
660,710,3.0,3.79,22,0
500,780,4.0,4.25,24,0
490,740,2.5,4.54,31,0
710,760,4.5,4.32,20,1
550,760,5.5,3.85,22,0
670,720,4.5,4.46,22,0
560,760,3.0,4.45,42,0
680,800,5.0,4.3,25,1
520,710,4.5,3.81,22,0
680,680,5.0,3.46,21,0
570,710,3.5,4.16,23,0
590,770,3.5,4.64,22,0
600,730,4.5,4.58,36,0
490,770,4.5,4.75,21,0
650,770,6.0,3.82,21,1
590,740,6.0,3.51,22,0
620,770,4.0,3.64,22,1
580,690,5.0,4.82,22,0
570,800,4.5,4.44,24,0
630,710,2.0,4.09,23,0
680,700,5.5,4.15,36,0
510,750,4.5,4.68,23,0
480,750,2.0,4.24,25,0
570,760,5.0,4.61,21,0
610,680,6.0,3.72,23,0
540,760,6.0,3.67,21,0
490,790,3.5,3.58,25,0
490,780,3.5,4.8,21,0
480,800,6.0,3.35,23,0
560,760,6.0,3.73,23,0
610,700,2.5,4.02,25,0
690,750,2.0,3.91,25,1
700,740,5.0,3.99,24,0
720,780,4.0,3.58,22,1
650,780,5.5,4.14,31,1
700,690,3.0,4.72,24,0
680,800,5.5,4.71,23,1
500,700,3.5,3.47,21,0
560,750,2.5,3.55,22,0
580,770,6.0,3.49,22,0
620,750,4.0,3.58,24,1
560,780,2.5,3.64,42,0
680,760,5.5,4.44,24,1
720,740,4.0,3.86,24,0
630,780,4.5,3.45,25,1
680,740,5.5,3.95,24,0
590,680,4.0,3.97,21,0
600,750,5.0,4.0,20,1
530,700,2.5,4.48,21,0
590,760,4.0,4.36,24,0
570,690,2.0,4.04,22,0
580,740,2.5,4.56,21,0
670,680,5.5,3.43,21,0
570,790,3.5,4.82,36,0
520,740,3.0,3.43,23,0
500,700,5.5,3.7,25,0
670,790,3.0,4.09,21,1
630,690,6.0,3.89,23,0
590,740,5.5,4.24,31,0
490,800,5.0,3.44,23,0
640,780,4.5,4.6,20,1
510,780,6.0,4.36,36,0
620,740,4.5,4.71,21,0
680,750,3.5,4.29,24,1
540,740,3.0,4.23,36,0
580,770,3.5,4.59,36,0
500,730,5.0,3.72,22,0
510,720,4.0,4.14,42,0
580,750,3.5,4.36,24,0
580,760,5.5,4.13,23,0
550,770,5.0,3.87,23,0
530,750,5.0,4.19,21,0
580,680,2.0,4.09,24,0
580,790,5.0,4.75,24,0
680,790,2.5,4.5,21,1
580,710,2.0,3.98,25,0
640,780,2.5,3.58,22,1
660,760,5.0,4.05,23,1
610,800,5.5,3.63,23,1
690,730,5.5,3.46,23,0
670,770,4.5,4.66,21,1
590,740,5.0,4.25,24,0
710,770,4.0,4.4,22,1
700,710,2.0,4.33,21,0
690,760,3.5,4.84,22,1
720,710,3.5,3.9,22,0
550,700,4.0,3.91,31,0
650,780,3.0,4.09,25,1
550,760,2.5,4.75,36,0
690,700,5.0,3.32,22,0
510,770,3.5,4.36,22,0
490,700,2.0,4.2,22,0
560,750,3.5,3.73,21,0
570,690,5.0,3.67,24,0
500,800,4.0,3.84,22,0
610,740,2.0,4.43,36,0
580,720,2.0,3.63,21,0
