,Age_of_Car,Mileage,MPG,Resale_Price
31290,7,31659,21,491086
31291,8,34095,21,538121
31292,7,40391,24,392856
31293,2,36359,26,496381
31294,2,35163,32,298005
31295,8,37030,21,490864
31296,4,35264,30,311308
31297,5,40472,29,365665
31298,6,34034,32,309211
31299,3,33851,27,368944
31300,4,39045,18,572361
31301,3,33650,32,323134
31302,2,34856,22,556393
31303,2,31926,27,417773
31304,8,40483,22,492871
31305,3,38004,33,254999
31306,6,41120,33,191766
31307,8,37069,22,510146
31308,6,41025,28,300883
31309,2,35029,30,335197
31310,5,30567,29,337397
31311,2,38129,30,378602
31312,3,37459,21,615937
31313,6,36427,25,419699
31314,2,30710,27,382666
31315,3,30562,28,349293
31316,5,36819,28,414038
31317,2,30171,19,607513
31318,2,30774,27,385959
31319,3,38523,27,455132
31320,5,34493,23,509865
31321,3,34913,28,356184
31322,6,32656,32,299926
31323,4,32164,27,392486
31324,6,33493,26,368303
31325,6,37329,28,388789
31326,2,31705,25,525796
31327,6,41539,22,458012
31328,6,40981,31,312570
31329,7,35256,22,472528
31330,2,39988,30,382353
31331,3,35967,25,466582
31332,2,35598,30,379223
31333,7,30863,20,530212
31334,8,37369,25,415571
31335,6,34861,22,547012
31336,6,40378,23,464181
31337,2,31119,33,230986
31338,2,35813,32,347852
31339,4,31921,20,546786
31340,6,39254,29,334057
31341,2,41269,28,401824
31342,3,37559,24,449320
31343,8,40997,29,330801
31344,3,35667,21,572273
31345,2,36555,33,279094
31346,2,33826,29,348295
31347,7,30889,28,377287
31348,7,35203,31,328876
31349,3,41175,28,350159
31350,6,34681,32,225458
31351,6,38025,22,523927
31352,6,37623,18,603856
31353,6,34112,24,422334
31354,3,36942,31,287135
31355,7,30725,30,312776
31356,3,30076,31,270358
31357,3,39938,24,493581
31358,7,40976,26,350140
31359,5,39888,25,485320
31360,2,36219,19,615964
31361,3,37703,33,257220
31362,4,38839,24,428707
31363,6,37384,31,289672
31364,2,33916,28,415654
31365,3,36914,27,439003
31366,7,41375,33,238751
31367,3,32747,20,609037
31368,3,32496,33,290408
31369,3,35822,25,472675
31370,2,40117,30,358404
31371,6,32390,18,615240
31372,6,36272,23,458121
31373,3,35679,20,549735
31374,7,34896,19,561358
31375,3,32984,19,650259
31376,2,39386,23,484823
31377,2,34820,33,276110
31378,7,38986,20,514468
31379,5,40557,23,515187
31380,6,31958,30,316955
31381,2,30551,32,333406
31382,6,38796,21,508198
31383,2,37589,29,422123
31384,2,31627,33,278587
31385,3,33146,26,423640
31386,2,39659,33,236102
31387,6,34637,19,599632
31388,3,39351,24,526435
31389,6,38138,25,472871
31390,2,34528,30,394117
31391,8,38053,26,392394
31392,3,32465,21,556338
31393,3,32058,22,501254
31394,5,34449,19,549298
31395,2,34969,18,662987
31396,3,40029,29,355417
31397,4,36971,19,548546
31398,5,32782,29,306597
31399,3,33558,33,268282
31400,6,40590,29,330956
31401,2,30450,22,606699
31402,2,33315,31,274859
31403,7,34255,31,322016
31404,4,31692,26,398752
31405,2,36159,25,434842
31406,6,32432,18,572773
31407,2,37758,22,548812
31408,7,39266,26,422433
31409,4,36181,25,403233
31410,5,34650,23,454511
31411,2,30040,28,381649
31412,8,34704,26,355832
31413,2,34653,20,650881
31414,6,30689,32,302729
31415,4,39625,24,439846
31416,2,35730,18,639174
31417,3,38678,22,517634
31418,2,33404,31,300038
31419,6,40128,29,320612
31420,2,32352,30,399792
31421,2,40123,29,338669
31422,2,32281,28,443977
31423,4,31056,23,499464
31424,2,35331,30,327714
31425,7,35419,31,240604
31426,5,38427,21,540922
31427,3,30956,20,601658
31428,2,40908,26,424354
31429,2,33419,28,370102
31430,2,38967,27,371109
31431,8,38004,29,345108
31432,5,31922,30,374546
31433,5,40453,21,533647
31434,5,38221,19,635730
31435,2,36432,18,601942
31436,5,37049,30,327541
31437,3,36822,25,433426
31438,3,38646,28,339580
31439,7,38856,19,554776
31440,3,40464,20,529728
31441,3,36507,20,555343
31442,3,35139,32,257808
31443,5,36468,27,353214
31444,7,35282,28,370208
31445,2,38383,27,438979
31446,2,41253,20,567094
31447,6,37991,18,587248
31448,2,31866,29,409464
31449,8,39247,33,176082
31450,2,36204,30,340602
31451,6,37347,30,356816
31452,4,36907,22,512949
31453,8,39693,31,217528
31454,6,36218,33,221845
31455,2,36904,30,359785
31456,2,35152,26,403218
31457,7,41433,32,225861
31458,6,34521,25,423880
31459,8,40815,22,459001
31460,6,37835,20,552958
31461,7,39293,28,312332
31462,7,41850,21,546518
31463,5,37513,30,270440
31464,3,40166,20,629805
31465,3,36752,20,543062
31466,7,31265,27,433379
31467,2,30616,24,545297
31468,3,41400,32,310599
31469,3,36041,26,461705
31470,2,35796,33,314994
31471,2,30553,28,448035
31472,4,39784,20,584232
31473,2,37060,30,369826
31474,6,30540,25,465638
31475,8,34240,32,208587
31476,2,41878,20,599270
31477,4,32995,23,535726
31478,6,33213,23,509693
31479,3,40186,31,288100
31480,7,34087,21,499050
31481,7,30191,18,647915
31482,3,32827,20,589605
31483,3,35832,25,437618
31484,6,31588,18,596436
31485,3,30191,30,300162
31486,2,37684,24,529816
31487,7,36104,28,322611
31488,4,38068,32,241467
31489,7,39021,26,349079
31490,2,37426,18,690217
31491,5,36203,26,423076
31492,2,31344,24,457994
31493,5,40875,28,391612
31494,2,36222,31,298755
31495,3,33132,21,595753
31496,5,34641,20,515453
31497,8,31530,19,599110
31498,7,32948,25,390564
31499,3,33554,23,551533
31500,6,39621,18,623202
31501,2,35868,31,287210
31502,5,30175,20,528540
31503,8,38238,31,316292
31504,6,33516,23,511799
31505,5,31841,32,306494
31506,6,32411,21,559258
31507,3,38538,30,368506
31508,4,30483,28,344006
31509,7,31989,22,459786
31510,2,36418,20,563050
31511,4,32602,21,548460
31512,3,38349,30,368612
31513,2,35568,29,402035
31514,6,37737,23,536475
31515,7,37692,29,343394
31516,8,34723,27,350782
31517,6,39300,20,588797
31518,4,32627,28,424153
31519,2,34408,28,445938
31520,2,40724,32,243598
31521,3,32219,25,485117
31522,6,39031,29,291830
31523,2,35243,28,436215
31524,7,37963,33,253543
31525,2,39861,27,419730
31526,5,34530,27,428816
31527,8,35346,20,529604
31528,4,31076,24,495704
31529,3,35065,20,543848
31530,5,33508,26,386324
31531,6,36833,23,530511
31532,8,40105,21,537449
31533,2,35844,25,476469
31534,8,40316,23,412799
31535,3,30059,29,316989
31536,8,38886,20,553668
31537,8,32154,30,307838
31538,3,37228,22,527108
31539,3,38105,26,459923
31540,5,41841,26,439322
31541,3,30533,25,521644
31542,6,32943,31,287149
31543,6,41934,22,462275
31544,3,30867,33,309127
31545,2,36153,32,333235
31546,2,35183,25,504294
31547,3,32647,33,225550
31548,6,32891,18,585243
31549,4,33640,18,668478
31550,5,33476,18,610960
31551,5,40648,31,343099
31552,3,32884,30,373854
31553,2,32089,26,480625
31554,3,30646,32,308037
31555,2,30787,22,537812
31556,2,31524,24,546471
31557,6,39743,23,484632
31558,5,33130,18,657901
31559,4,38656,32,239399
31560,2,32187,24,471417
31561,7,31027,30,339962
31562,2,31656,26,500670
31563,5,34992,29,353928
31564,3,41826,29,350453
31565,3,35833,33,223365
31566,3,39206,33,210278
31567,6,39408,23,518637
31568,6,39570,19,610260
31569,2,37122,23,501408
31570,5,38116,25,478583
31571,2,39337,30,291633
31572,6,37945,26,370519
31573,8,41018,24,481283
31574,5,38672,24,514220
31575,8,41149,27,316901
31576,5,34196,23,521721
31577,5,30254,27,361955
31578,3,35336,30,297462
31579,3,38458,19,571188
31580,5,30328,18,670633
31581,6,32899,33,244365
31582,3,37967,33,316804
31583,4,31575,33,283294
31584,2,36847,25,481165
31585,3,31397,31,372415
31586,3,40155,30,383297
31587,6,34083,22,550068
31588,2,30719,27,472223
31589,6,36548,28,309522
31590,7,36991,26,384904
31591,2,33979,27,447276
31592,2,40195,20,646306
31593,7,39642,27,323606
31594,3,31967,27,427197
31595,2,34594,27,440678
31596,6,35804,25,450961
31597,8,31593,24,472559
31598,8,38704,23,414965
31599,8,38183,20,560881
31600,3,35282,25,489041
31601,5,41053,32,230220
31602,2,36488,25,474795
31603,5,33331,32,259414
31604,2,41552,18,649233
31605,3,40147,27,422716
31606,4,40635,26,373714
31607,2,30802,21,560100
31608,3,30121,26,423856
31609,6,32940,26,430727
31610,2,36664,20,590965
31611,6,35038,33,279303
31612,2,39289,31,309179
31613,3,39252,31,276600
31614,6,33977,24,491878
31615,6,40496,27,388895
31616,2,40880,25,494439
31617,6,30804,21,502593
31618,5,34710,28,416769
31619,2,35500,19,675743
31620,2,41551,18,690175
31621,2,39668,21,595670
31622,8,40266,32,242240
31623,7,38493,31,315772
31624,4,38915,22,548178
31625,2,41068,29,386820
31626,3,30601,32,272834
31627,8,31544,32,294199
31628,4,34290,27,424947
31629,2,31872,22,549587
31630,2,36661,33,242011
31631,3,37873,29,415521
31632,2,34568,31,319286
31633,6,38645,25,433746
31634,2,37908,22,501739
31635,7,34874,32,302321
31636,6,35444,19,538311
31637,4,36273,24,485225
31638,2,39884,24,453194
31639,3,33405,27,426992
31640,2,38199,23,486464
31641,5,41832,30,327477
31642,2,30103,20,612752
31643,6,36237,32,297392
31644,6,40171,26,444900
31645,2,41406,22,521252
31646,3,34779,24,498975
31647,2,31169,22,601353
31648,7,39507,30,269558
31649,3,32277,21,605505
31650,5,30767,22,575679
31651,3,37864,20,576747
31652,2,34707,18,617736
31653,3,41328,21,509144
31654,2,35691,24,457663
31655,3,41910,18,640071
31656,6,36009,29,378081
31657,2,38777,31,307917
31658,5,30553,31,300667
31659,6,41869,20,533377
31660,8,40690,30,283443
31661,6,37305,32,299574
31662,7,36535,30,281790
31663,2,31418,23,502622
31664,2,38117,24,529923
31665,3,37516,22,545151
31666,2,38506,18,622002
31667,5,34890,33,275428
31668,6,35906,19,540865
31669,6,34332,24,472915
31670,8,34255,20,521273
31671,6,30405,26,391208
31672,6,39206,28,306026
31673,7,39839,26,375388
31674,2,35197,28,437885
31675,5,40713,22,524523
31676,7,38692,30,251538
31677,3,40907,18,661154
31678,8,38649,24,484758
31679,2,40783,29,372939
31680,2,34140,24,477465
31681,2,41678,23,504227
31682,3,41437,29,363970
31683,3,36100,27,461849
31684,6,38820,23,440236
31685,2,35379,20,575100
31686,4,34656,30,373334
31687,3,30612,33,276556
31688,2,33554,22,499706
31689,2,41630,20,572696
31690,5,30888,19,605393
31691,2,40725,27,468105
31692,2,35101,25,430326
31693,5,39885,30,294049
31694,5,41101,26,455554
31695,5,41131,32,294464
31696,2,38938,22,540386
31697,5,40072,32,215510
31698,3,36653,33,272126
31699,2,31170,22,599391
31700,6,34839,18,622264
31701,2,41438,30,352201
31702,2,41878,24,510006
31703,3,40820,24,463284
31704,4,35216,21,601812
31705,3,40797,27,458628
31706,2,37941,22,503259
31707,6,30580,23,525123
31708,8,37131,32,251160
31709,2,34880,31,354410
31710,7,36676,21,509589
31711,5,30639,27,447750
31712,7,41533,20,594873
31713,3,33046,21,577501
31714,2,36042,21,527382
31715,2,39296,19,670566
31716,4,40430,29,347076
31717,3,34903,19,660502
31718,2,39293,33,322530
31719,8,35972,29,336183
31720,5,33481,28,409087
31721,3,35756,23,520104
31722,2,39281,27,375783
31723,6,37168,30,345901
31724,2,35140,19,623176
31725,3,34421,30,347922
31726,3,32311,22,565602
31727,8,30226,31,294928
31728,7,33408,32,232291
31729,4,35718,26,455096
31730,2,34162,31,379407
31731,2,34558,24,531737
31732,7,40785,18,593233
31733,4,39643,30,297210
31734,7,36573,28,337953
31735,8,33738,33,179809
31736,3,40990,23,519195
31737,8,32007,31,241574
31738,3,34905,23,486906
31739,3,35785,29,339555
31740,8,30040,31,293651
31741,4,37426,22,493036
31742,6,36982,25,451399
31743,8,35081,18,589994
31744,5,31357,29,343554
31745,7,41176,25,405762
31746,2,34845,25,518430
31747,8,33546,25,369293
31748,6,37236,31,294713
31749,2,36813,20,650550
31750,3,31173,26,418780
31751,8,30003,25,418536
31752,3,33875,19,625480
31753,2,39475,31,331931
31754,4,31361,24,478375
31755,3,30258,23,554688
31756,6,34240,26,394366
31757,6,32652,29,297695
31758,6,40531,21,505923
31759,3,30747,24,458626
31760,2,37753,29,408646
31761,6,39899,18,657622
31762,2,35656,18,648126
31763,3,39110,18,590040
31764,3,40875,26,385163
31765,7,39964,33,237516
31766,7,33116,21,519375
31767,6,40570,30,261873
31768,8,41548,23,437643
31769,2,30302,30,325035
31770,8,39063,23,476996
31771,6,33793,18,644679
31772,6,31073,26,379585
31773,2,41028,23,567920
31774,3,34482,27,436271
31775,4,38553,27,350866
31776,3,36992,20,628889
31777,8,35051,28,367417
31778,3,36647,24,534976
31779,2,40205,19,578733
31780,2,32385,26,452737
31781,7,39715,25,402798
31782,3,32967,32,298324
31783,6,37876,32,246901
31784,6,37939,33,222323
31785,6,30311,20,588060
31786,7,32372,30,289802
31787,4,30898,18,588691
31788,5,38727,23,448786
31789,2,41995,23,505733
31790,2,31955,24,485783
31791,2,33101,19,595897
31792,7,33242,31,265853
31793,5,34706,20,571983
31794,3,31528,32,315469
31795,2,32043,19,594809
31796,2,40507,27,463717
31797,2,36898,20,624085
31798,2,41145,29,409138
31799,5,36630,22,534637
31800,4,31055,21,552375
31801,8,30624,25,448691
31802,6,31614,32,281624
31803,2,37343,25,442475
31804,5,39272,22,502725
31805,5,40027,33,262459
31806,2,37692,33,279538
31807,4,38530,22,480896
31808,6,37940,30,280162
31809,2,38496,30,352226
31810,8,37553,18,593375
31811,6,32909,18,628329
31812,6,36013,28,353161
31813,7,37462,32,294825
31814,3,30627,18,693476
31815,5,41143,18,589517
31816,5,31529,21,568400
31817,4,32343,21,591672
31818,2,34037,29,379954
31819,2,40237,33,233262
31820,5,39706,20,583496
31821,2,40766,30,391165
31822,2,36796,33,274833
31823,5,30423,21,536634
31824,8,41142,21,535867
31825,2,41828,26,467432
31826,6,37487,20,566931
31827,6,39673,22,555138
31828,5,35745,22,489912
31829,6,38549,32,248061
31830,8,40917,19,545785
31831,6,32078,20,562453
31832,4,36905,24,426450
31833,5,39884,19,562799
31834,2,32332,19,676504
31835,3,38857,21,565895
31836,2,30090,27,428582
31837,7,39604,20,520640
31838,7,32143,29,314280
31839,8,35044,25,428116
31840,8,35311,19,608577
31841,8,37307,27,403840
31842,3,40520,33,216577
31843,6,30297,26,363277
31844,8,37672,29,314848
31845,5,32022,27,345606
31846,3,31453,31,299427
31847,3,37927,20,587407
31848,4,41755,24,443275
31849,6,34907,24,491806
31850,2,38870,19,635497
31851,8,36255,31,245633
31852,3,36987,32,328228
31853,2,30987,28,355023
31854,4,35218,27,360056
31855,7,32968,25,477450
31856,3,35492,27,417553
31857,2,38719,30,304745
31858,3,38472,31,274354
31859,6,38465,18,658803
31860,2,40653,26,420266
31861,3,35923,26,427319
31862,4,39573,19,592140
31863,5,30428,22,527950
31864,5,31729,25,403419
31865,7,39630,32,265793
31866,3,38642,21,536520
31867,2,40308,25,446144
31868,5,39471,23,538848
31869,5,30160,19,568926
31870,8,35106,33,226122
31871,2,32930,18,682221
31872,3,32713,27,414241
31873,2,39029,32,276351
31874,4,36746,30,299471
31875,2,40896,27,392699
31876,6,39042,22,472331
31877,3,40613,33,266795
31878,6,37567,18,631321
31879,3,38253,32,282963
31880,8,38184,21,531139
31881,4,41281,20,611354
31882,3,33744,27,375478
31883,3,38179,25,515066
31884,4,36902,24,457593
31885,6,36045,25,388108
31886,8,31593,19,597955
31887,6,33016,31,259997
31888,6,40244,32,278505
31889,2,39568,30,379671
31890,2,38452,31,317814
31891,2,40967,22,527862
31892,8,41043,22,515601
31893,7,37606,20,593960
31894,6,39845,25,404955
31895,8,31486,28,388650
31896,2,39085,28,391935
31897,5,31797,19,553552
31898,6,33825,18,592953
31899,2,38321,20,582685
31900,3,35062,22,537862
31901,6,30126,25,394296
31902,3,33603,20,582655
31903,3,37889,28,356442
31904,2,39766,26,425774
31905,4,37965,25,443589
31906,6,30335,18,595062
31907,3,40278,27,408182
31908,3,38765,22,574529
31909,2,41789,29,383863
31910,2,31619,22,579818
31911,8,32588,20,516141
31912,5,34500,23,465734
31913,8,40165,21,457434
31914,6,35585,18,644384
31915,8,33335,31,279068
31916,4,39454,21,564002
31917,6,40872,27,388580
31918,3,39434,32,244008
31919,2,38669,19,675916
31920,5,31514,33,218536
31921,2,40137,33,249286
31922,6,34199,28,372153
31923,7,36777,30,328394
31924,2,35566,29,377319
31925,6,35252,26,400454
31926,8,34414,20,545876
31927,4,34874,30,292994
31928,7,31826,33,279711
31929,2,41527,26,420328
31930,2,34112,25,461432
31931,6,32126,18,607858
31932,6,41270,25,398950
31933,2,33506,21,568263
31934,7,40026,18,564368
31935,2,32988,28,378557
31936,5,35853,25,433428
31937,6,36563,23,504377
31938,2,34541,23,474709
31939,3,40789,28,386796
31940,6,38605,19,602821
31941,2,35534,21,550713
31942,6,34687,31,330728
31943,6,38271,28,317742
31944,3,37947,30,286161
31945,5,40630,19,615129
31946,2,37524,23,535142
31947,6,39996,22,483693
31948,4,36175,31,306735
31949,7,32370,30,348596
31950,6,38230,30,354185
31951,2,33602,32,340264
31952,7,37011,23,527812
31953,2,36173,27,379814
31954,4,39289,33,282614
31955,8,33481,27,421302
31956,2,38462,19,645460
31957,6,41489,25,390092
31958,7,37079,33,220218
31959,3,30564,31,313348
31960,6,39114,18,583350
31961,4,34255,19,566670
31962,2,36876,20,585228
31963,2,38166,21,527804
31964,6,30033,28,335166
31965,2,31584,27,473352
31966,7,38195,29,373225
31967,3,34536,22,569204
31968,2,30022,28,404523
31969,6,36240,25,432217
31970,7,33111,32,290078
31971,6,34995,24,484557
31972,2,32508,23,512626
31973,7,30159,25,389895
31974,8,35652,21,515195
31975,3,39877,32,293282
31976,3,36357,31,298555
31977,2,40356,31,331467
31978,2,36099,19,649020
31979,6,38375,21,577762
31980,8,38550,24,483868
31981,2,33636,24,544618
31982,4,37778,21,510924
31983,2,39592,31,278981
31984,4,40504,32,319209
31985,4,35983,22,481260
31986,2,35120,33,231811
31987,2,30444,28,453726
31988,2,35828,26,426080
31989,5,33957,21,517442
31990,3,39835,20,553040
31991,6,39340,21,561375
31992,5,34371,29,345811
31993,7,36376,25,400997
31994,3,32316,27,366101
31995,6,40496,32,270361
31996,2,30702,24,556088
31997,2,41015,20,588291
31998,3,37792,26,398099
31999,2,32173,26,459419
32000,6,30264,19,543785
32001,5,33132,28,402605
32002,2,32025,22,595572
32003,3,31768,22,524765
32004,3,39123,31,275801
32005,2,40166,32,272551
32006,2,39129,18,611959
32007,2,40512,32,347552
32008,6,31890,20,606450
32009,6,32018,29,331920
32010,3,37223,31,359506
32011,2,30012,30,377725
32012,2,34924,25,426014
32013,8,31097,33,260183
32014,4,40598,31,321310
32015,5,36752,32,216184
32016,4,40465,33,299809
32017,3,36903,31,289727
32018,4,31454,18,633356
32019,4,38382,21,540801
32020,2,37224,22,521843
32021,4,32094,18,628660
32022,6,41586,20,594978
32023,2,31058,18,705388
32024,2,34689,22,551114
32025,6,37991,30,345674
32026,2,41792,31,356718
32027,2,34041,23,574287
32028,2,37370,31,338224
32029,5,32714,18,581732
32030,6,31629,33,273036
32031,8,41989,29,273952
32032,3,40508,18,620976
32033,3,33026,18,608517
32034,7,38169,19,522656
32035,6,33114,22,562226
32036,8,37925,24,423099
32037,3,37341,29,413664
32038,6,33100,19,638692
32039,6,32372,22,466682
32040,4,36237,25,422282
32041,2,34250,25,486206
32042,8,39467,20,545511
32043,2,36416,29,397085
32044,5,34704,29,330438
32045,3,37189,22,489152
32046,6,31930,31,298164
32047,4,37730,18,674172
32048,7,41791,20,552042
32049,3,35355,32,267465
32050,6,38898,31,286654
32051,4,40331,32,236775
32052,3,40877,33,236672
32053,7,31675,29,317430
32054,6,30515,26,386117
32055,2,35941,19,661056
32056,6,34561,25,426560
32057,6,30269,28,418432
32058,3,41092,33,209090
32059,6,33799,20,535255
32060,5,39419,31,276695
32061,4,41478,27,353272
32062,6,32260,26,444763
32063,2,30798,28,419515
32064,6,39723,30,342035
32065,3,35892,29,323328
32066,2,38429,28,351004
32067,6,41063,19,577314
32068,6,41841,29,333751
32069,7,40570,22,540783
32070,4,31194,21,559461
32071,8,34248,32,285969
32072,6,38971,29,327452
32073,3,39890,24,523199
32074,6,30709,32,240950
32075,3,30982,22,548505
32076,7,31773,23,464593
32077,3,38516,26,484140
32078,7,35978,25,456006
32079,8,38837,24,406827
32080,3,41545,33,244588
32081,8,33373,21,464667
32082,2,35394,28,439138
32083,2,31046,18,619134
32084,6,36503,29,382202
32085,3,40886,25,500105
32086,8,38385,22,480892
32087,5,39522,28,417183
32088,4,34311,25,506237
32089,6,34210,24,441976
